R.Shift,azeite_oliva,azeite_oliva1,azeite_oliva2,oleo_canola media,oleo_canola1,oleo_canola2,oleo_girassol media,oleo_girassol1,oleo_girassol2,oleo_maria media,oleo_maria1,oleo_maria2,oleo_milho media,oleo_milho1,oleo_milho2,oleo_soja media,oleo_soja1,oleo_soja2
994.118,-0.000808525,-0.000818044,-0.000799006,-0.000797657,-0.000657335,-0.00093798,-0.00076189,-0.000821167,-0.000702613,-0.000786675,-0.000752592,-0.000820758,-0.000658475,-0.000547278,-0.000769672,-0.000655123,-0.000604334,-0.000705912
995.91,-0.000779778,-0.000882863,-0.000676693,-0.000757125,-0.000522224,-0.000992027,-0.000712288,-0.000774334,-0.000650241,-0.000822852,-0.000818122,-0.000827583,-0.000761179,-0.000683862,-0.000838496,-0.000660672,-0.000640771,-0.000680573
997.701,-0.000766073,-0.000826469,-0.000705677,-0.000674987,-0.000492193,-0.000857782,-0.000669532,-0.000701323,-0.000637741,-0.000748386,-0.000749767,-0.000747005,-0.000812224,-0.000750567,-0.00087388,-0.000620941,-0.000672731,-0.000569151
999.492,-0.000749716,-0.000816662,-0.00068277,-0.000592551,-0.000424814,-0.000760289,-0.000678478,-0.000684533,-0.000672422,-0.000709153,-0.000712685,-0.00070562,-0.000781753,-0.000712894,-0.000850612,-0.000624797,-0.000666698,-0.000582897
1001.282,-0.000694261,-0.00075154,-0.000636982,-0.000503402,-0.000410757,-0.000596046,-0.000666077,-0.000690214,-0.00064194,-0.000677908,-0.000594453,-0.000761363,-0.000775264,-0.000798913,-0.000751615,-0.000716851,-0.000808111,-0.000625591
1003.071,-0.000573769,-0.000598005,-0.000549534,-0.000402156,-0.000385906,-0.000418406,-0.000675026,-0.000637771,-0.000712281,-0.000656878,-0.000561103,-0.000752653,-0.000689423,-0.000695925,-0.000682922,-0.000755085,-0.00078045,-0.000729721
1004.859,-0.000455123,-0.00040941,-0.000500835,-0.000411525,-0.000437751,-0.000385298,-0.000667327,-0.000645551,-0.000689104,-0.000656096,-0.000551301,-0.000760891,-0.000624903,-0.000656703,-0.000593103,-0.000659549,-0.000643165,-0.000675934
1006.646,-0.000411808,-0.00021947,-0.000604146,-0.000404149,-0.000471798,-0.0003365,-0.000618245,-0.000592161,-0.00064433,-0.000636578,-0.000506838,-0.000766318,-0.00057214,-0.000666702,-0.000477578,-0.00063159,-0.000610131,-0.000653049
1008.433,-0.000280481,-0.000217414,-0.000343548,-0.000389637,-0.000456705,-0.00032257,-0.000524497,-0.000480315,-0.000568679,-0.000612889,-0.000531115,-0.000694662,-0.000471793,-0.000542848,-0.000400738,-0.00043321,-0.000365476,-0.000500944
1010.219,-0.000267057,-0.000243905,-0.000290209,-0.000337417,-0.00028713,-0.000387703,-0.000477988,-0.000421014,-0.000534963,-0.00058634,-0.000539914,-0.000632766,-0.000482354,-0.000566034,-0.000398674,-0.000421909,-0.000300666,-0.000543152
1012.004,-0.000209582,-0.000238042,-0.000181121,-0.000221863,-0.00012262,-0.000321106,-0.000453278,-0.00035994,-0.000546616,-0.00047999,-0.000460757,-0.000499222,-0.000446056,-0.000508533,-0.000383578,-0.000307251,-0.000227088,-0.000387415
1013.789,-0.000174004,-0.000169092,-0.000178916,-0.000197995,-8.51643E-05,-0.000310826,-0.000387376,-0.000380266,-0.000394487,-0.00034364,-0.000342612,-0.000344668,-0.000364358,-0.00034065,-0.000388066,-0.000294626,-0.000230446,-0.000358805
1015.572,-0.000110372,-0.000144644,-7.60989E-05,-5.73222E-05,6.63689E-05,-0.000181013,-0.00037774,-0.00041808,-0.000337401,-0.000283134,-0.000225378,-0.000340889,-0.000327873,-0.000252833,-0.000402912,-0.000375638,-0.000326248,-0.000425028
1017.355,-0.000129612,-0.000152331,-0.000106893,2.33094E-06,0.000104285,-9.96232E-05,-0.000311418,-0.000283788,-0.000339049,-0.00021367,-0.000230419,-0.000196921,-0.000305134,-0.000238268,-0.000372001,-0.000293099,-0.000226336,-0.000359862
1019.138,-0.000130443,-0.000128502,-0.000132385,-1.11375E-05,3.3603E-05,-5.58779E-05,-0.000264511,-0.000259628,-0.000269394,-0.000242482,-0.000214446,-0.000270519,-0.000236194,-0.00023463,-0.000237757,-0.000271045,-0.000217026,-0.000325064
1020.919,-0.00012234,-5.43823E-05,-0.000190298,5.10522E-07,-4.14619E-05,4.24829E-05,-0.000277313,-0.000243423,-0.000311204,-0.000212046,-0.00022067,-0.000203422,-0.000198413,-0.000254487,-0.000142339,-0.000191993,-0.000226805,-0.000157182
1022.7,-0.000100814,-8.11098E-05,-0.000120518,2.84952E-05,-2.95532E-06,5.99457E-05,-0.000320663,-0.000287958,-0.000353367,-0.000209633,-0.000281281,-0.000137984,-9.46803E-05,-0.000128652,-6.07086E-05,-0.000130573,-0.000107683,-0.000153463
1024.479,-0.000128411,-5.66655E-05,-0.000200157,6.52326E-05,2.60486E-05,0.000104417,-0.000329857,-0.000257228,-0.000402486,-0.000234386,-0.000302875,-0.000165897,-8.45133E-05,-0.000127824,-4.12026E-05,-0.000173862,-5.20593E-05,-0.000295665
1026.259,-9.42594E-05,1.27292E-05,-0.000201248,1.54989E-05,1.73976E-05,1.36001E-05,-0.000394057,-0.000341702,-0.000446412,-0.000215681,-0.000305668,-0.000125695,-3.23718E-05,-8.12457E-05,1.65021E-05,-0.000139222,-4.37605E-05,-0.000234684
1028.037,-4.15555E-05,5.0601E-05,-0.000133712,-3.71312E-05,-2.37397E-05,-5.05228E-05,-0.000294193,-0.000330605,-0.00025778,-0.000172405,-0.000251672,-9.3138E-05,2.40798E-05,7.20283E-05,-2.38688E-05,-0.000136246,-5.46713E-05,-0.000217821
1029.815,8.2675E-06,3.71275E-05,-2.05925E-05,-4.50868E-05,9.431E-05,-0.000184483,-0.000248206,-0.000271421,-0.000224991,-0.000232952,-0.000259214,-0.00020669,9.1569E-06,7.38817E-05,-5.55679E-05,-0.000163889,-6.01723E-05,-0.000267605
1031.591,4.17686E-05,5.18709E-05,3.16664E-05,-8.2726E-05,5.05082E-05,-0.00021596,-0.000104925,-8.99299E-05,-0.000119921,-0.000256228,-0.000315371,-0.000197084,-6.0598E-05,-1.21999E-05,-0.000108996,-0.000208984,-0.000105819,-0.000312148
1033.367,7.85442E-05,-2.63543E-05,0.000183443,-4.17941E-05,-7.97752E-06,-7.56107E-05,-7.16904E-05,-3.28352E-05,-0.000110546,-0.000274788,-0.000285835,-0.000263741,-0.000103198,-0.000124291,-8.21064E-05,-0.000254746,-0.000244212,-0.000265279
1035.143,0.000108564,9.1909E-06,0.000207938,1.53292E-05,1.27282E-05,1.79302E-05,-7.51051E-05,-4.1848E-05,-0.000108362,-0.000230724,-0.000225578,-0.000235869,-8.44841E-05,-0.000121499,-4.74693E-05,-0.000247107,-0.000345293,-0.000148921
1036.917,0.000164224,8.64554E-06,0.000319803,8.14687E-05,-7.09544E-06,0.000170033,-7.55241E-05,-1.76883E-05,-0.00013336,-0.000220609,-0.000220464,-0.000220755,-1.37714E-05,-5.12747E-05,2.37318E-05,-0.000225744,-0.000329616,-0.000121872
1038.691,0.000213023,0.000129946,0.0002961,0.000154457,4.26933E-05,0.00026622,-8.18067E-05,1.76017E-05,-0.000181215,-0.000165347,-5.54922E-05,-0.000275202,-3.08006E-05,-8.10628E-05,1.94616E-05,-0.000195502,-0.000276025,-0.000114978
1040.464,0.00033346,0.000359427,0.000307493,0.000113489,9.39696E-06,0.000217582,-7.96322E-05,-3.24532E-05,-0.000126811,-9.56995E-05,2.41468E-05,-0.000215546,0.000119703,2.46081E-05,0.000214798,-3.98551E-05,-7.75862E-05,-2.12391E-06
1042.236,0.000305758,0.000366713,0.000244803,0.000126364,0.000146177,0.000106551,5.37299E-05,0.000110912,-3.45217E-06,-4.4197E-05,5.62982E-05,-0.000144692,0.000163481,5.85293E-05,0.000268432,9.21754E-05,0.000112973,7.13783E-05
1044.008,0.000347814,0.000411177,0.000284451,0.000134597,0.000194871,7.43231E-05,4.06297E-05,8.64723E-05,-5.21289E-06,-4.35063E-05,1.78705E-06,-8.87997E-05,0.000198121,0.000111181,0.000285062,0.000125963,0.000195528,5.63981E-05
1045.779,0.000369647,0.000413427,0.000325866,0.000161675,0.000216466,0.000106884,5.42109E-05,4.76075E-05,6.08144E-05,-4.73469E-05,-6.83651E-05,-2.63287E-05,0.00023861,0.000106741,0.000370478,7.39984E-05,0.000225814,-7.78174E-05
1047.549,0.000402858,0.000420739,0.000384978,0.000217955,0.000189327,0.000246584,4.80065E-05,-2.15194E-05,0.000117532,-2.34352E-05,-4.01103E-05,-6.76021E-06,0.000195308,2.9399E-05,0.000361217,9.70323E-05,0.000165671,2.83935E-05
1049.318,0.000428649,0.000379885,0.000477413,0.000304567,0.00028744,0.000321694,2.95619E-05,-0.000115529,0.000174653,2.19103E-05,-1.06097E-05,5.44303E-05,0.000213983,4.67276E-05,0.000381237,0.000101315,8.75006E-05,0.00011513
1051.086,0.000560457,0.000491024,0.00062989,0.000438464,0.000377641,0.000499287,0.000118809,1.82304E-05,0.000219387,8.49545E-05,4.90802E-05,0.000120829,0.000261592,0.000101747,0.000421438,0.00012243,0.000110401,0.00013446
1052.854,0.000734211,0.000694671,0.000773752,0.000622932,0.000597673,0.000648192,0.000252212,0.000176626,0.000327799,0.000269568,0.000295279,0.000243856,0.000301603,0.000221514,0.000381692,0.000246523,0.000234324,0.000258722
1054.621,0.000931779,0.000894363,0.000969195,0.000818612,0.000784878,0.000852345,0.000498945,0.000482432,0.000515458,0.000569152,0.000520755,0.000617548,0.000602373,0.00052111,0.000683635,0.000477011,0.000497849,0.000456173
1056.387,0.001121051,0.001111713,0.001130388,0.001046527,0.001126459,0.000966594,0.000793782,0.000844068,0.000743496,0.000899186,0.000842995,0.000955376,0.000814756,0.000779327,0.000850185,0.000757279,0.000783097,0.000731461
1058.153,0.001452221,0.001389923,0.001514519,0.001354908,0.00140892,0.001300896,0.001026242,0.001133935,0.000918548,0.001132042,0.001044303,0.00121978,0.001171557,0.001235919,0.001107194,0.001045131,0.001086045,0.001004216
1059.917,0.001696681,0.00164454,0.001748821,0.001619186,0.00170256,0.001535811,0.001251287,0.001354158,0.001148417,0.001393905,0.001304025,0.001483784,0.001413781,0.001517089,0.001310473,0.001301642,0.001381718,0.001221565
1061.681,0.001944211,0.001936293,0.001952129,0.001832857,0.001836773,0.001828942,0.001492195,0.001557984,0.001426406,0.001553949,0.001523478,0.00158442,0.001616243,0.001690632,0.001541853,0.001535356,0.001544974,0.001525738
1063.445,0.002066306,0.002035603,0.002097008,0.00197258,0.0020479,0.00189726,0.001639861,0.001672081,0.001607642,0.001646456,0.001622921,0.001669991,0.001719132,0.001808709,0.001629556,0.001733842,0.001691287,0.001776398
1065.207,0.002178723,0.002172327,0.002185118,0.00204771,0.002099673,0.001995748,0.001749421,0.001790864,0.001707978,0.001681956,0.00166645,0.001697462,0.001764779,0.001847815,0.001681743,0.00181779,0.001811342,0.001824239
1066.969,0.002179046,0.002126604,0.002231488,0.002068649,0.002110352,0.002026946,0.001766239,0.001760909,0.001771569,0.001729586,0.00173417,0.001725002,0.00182061,0.001917626,0.001723593,0.001897049,0.001907547,0.001886551
1068.73,0.002129869,0.002090713,0.002169024,0.002053382,0.002073221,0.002033543,0.001784107,0.001728491,0.001839724,0.0018005,0.001837518,0.001763482,0.001882364,0.001937248,0.00182748,0.001903976,0.001934604,0.001873349
1070.49,0.002247798,0.002253261,0.002242336,0.002044639,0.002030944,0.002058334,0.001840754,0.001788594,0.001892915,0.001877431,0.001937136,0.001817725,0.001942516,0.001973516,0.001911517,0.001977952,0.001971812,0.001984093
1072.249,0.0024185,0.002441187,0.002395814,0.002119059,0.002082102,0.002156017,0.001925047,0.001917105,0.001932989,0.001964288,0.002023839,0.001904737,0.002135045,0.002128678,0.002141412,0.001933827,0.001949413,0.001918241
1074.008,0.002544667,0.00260374,0.002485594,0.00225543,0.002172482,0.002338377,0.001951125,0.001937094,0.001965155,0.002059391,0.002093525,0.002025257,0.00212119,0.002086002,0.002156377,0.001970717,0.001983626,0.001957809
1075.766,0.002670577,0.002792585,0.002548569,0.002383816,0.002261041,0.002506591,0.002064074,0.002036467,0.002091681,0.002175476,0.002218119,0.002132834,0.002274337,0.002262586,0.002286089,0.002004596,0.001964732,0.00204446
1077.523,0.002798512,0.002938751,0.002658274,0.002461671,0.002372384,0.002550957,0.002151526,0.002135782,0.002167271,0.002187422,0.002165531,0.002209312,0.002287101,0.002321263,0.002252939,0.002038784,0.001951964,0.002125603
1079.28,0.00283438,0.002892939,0.002775822,0.002516018,0.002465885,0.002566152,0.00214409,0.002171206,0.002116975,0.002228069,0.002150663,0.002305475,0.002291792,0.002353638,0.002229945,0.002038322,0.001996664,0.002079981
1081.035,0.002730868,0.002698004,0.002763732,0.002484549,0.002551846,0.002417252,0.002028954,0.001939086,0.002118821,0.002198963,0.002114126,0.002283801,0.002270129,0.002352333,0.002187925,0.002057727,0.002018112,0.002097343
1082.79,0.002656617,0.00264764,0.002665594,0.002391603,0.002451145,0.00233206,0.001939737,0.001755116,0.002124358,0.002108936,0.00206714,0.002150731,0.002172929,0.002275486,0.002070373,0.002006976,0.002017268,0.001996684
1084.544,0.002564416,0.002505517,0.002623315,0.002240117,0.002331457,0.002148777,0.001826613,0.001703202,0.001950024,0.002021355,0.001954817,0.002087893,0.002075771,0.002141723,0.00200982,0.001930375,0.001931948,0.001928803
1086.298,0.002388834,0.002351418,0.00242625,0.001991385,0.00208491,0.00189786,0.00167949,0.001561734,0.001797246,0.00189681,0.001830313,0.001963307,0.001989378,0.00203819,0.001940566,0.001703964,0.001752335,0.001655593
1088.05,0.002167575,0.00214563,0.002189521,0.001794634,0.001839974,0.001749293,0.001431654,0.001327487,0.00153582,0.00168025,0.001643806,0.001716693,0.001778569,0.001788611,0.001768526,0.001531983,0.001582595,0.00148137
1089.802,0.001930533,0.001957262,0.001903805,0.001498372,0.001484019,0.001512725,0.001311397,0.001190732,0.001432062,0.001465829,0.001490866,0.001440792,0.001570184,0.001612844,0.001527523,0.001298555,0.001338293,0.001258816
1091.554,0.001636926,0.001648242,0.00162561,0.001287374,0.001173884,0.001400864,0.001149843,0.001073675,0.001226012,0.001217311,0.001261095,0.001173527,0.001260967,0.001253797,0.001268138,0.00111687,0.001150737,0.001083003
1093.304,0.001239916,0.00119393,0.001285901,0.001003396,0.000940733,0.001066058,0.001004473,0.000965623,0.001043323,0.001020461,0.001102511,0.00093841,0.0009867,0.000988987,0.000984412,0.000926558,0.001006474,0.000846642
1095.054,0.000844114,0.000800031,0.000888198,0.000761575,0.000681655,0.000841495,0.000816984,0.00076611,0.000867859,0.000816634,0.00088074,0.000752528,0.000795259,0.000789869,0.000800649,0.000735953,0.00080512,0.000666786
1096.803,0.000530651,0.000589653,0.000471648,0.000518164,0.000449035,0.000587294,0.000691746,0.000642922,0.00074057,0.000583393,0.000663676,0.00050311,0.000579247,0.000528363,0.000630132,0.000621916,0.000685068,0.000558763
1098.551,0.000256175,0.000283945,0.000228406,0.000303558,0.00031718,0.000289936,0.000549773,0.000589305,0.000510242,0.000379968,0.000482354,0.000277583,0.000355883,0.000315498,0.000396268,0.000436079,0.000466297,0.00040586
1100.298,1.14739E-06,0.00010047,-9.81755E-05,6.74775E-05,0.000149353,-1.43986E-05,0.000407347,0.0004658,0.000348895,0.000246267,0.000297061,0.000195473,0.000270916,0.000250594,0.000291238,0.000358776,0.000376743,0.000340809
1102.045,-0.000180433,-0.000111937,-0.000248928,-1.35498E-05,5.71348E-05,-8.42343E-05,0.000290685,0.000311291,0.000270079,0.000138566,0.000195769,8.13632E-05,0.000185016,0.000137709,0.000232322,0.000214065,0.00014652,0.000281609
1103.791,-0.000191056,-6.40124E-05,-0.0003181,-0.000131436,-0.000130001,-0.00013287,0.00021031,0.000189473,0.000231147,-1.52899E-06,6.74483E-05,-7.05063E-05,0.000113835,4.13082E-05,0.000186361,0.000123093,1.5741E-05,0.000230445
1105.536,-0.000228517,-0.00023592,-0.000221113,-0.000108544,-0.000134244,-8.28444E-05,0.000157414,0.000138383,0.000176444,-5.22616E-05,-6.31469E-06,-9.82085E-05,3.78349E-05,-6.90347E-05,0.000144704,8.56664E-05,-2.93311E-05,0.000200664
1107.281,-0.00023624,-0.000333135,-0.000139345,-0.000104026,-0.000137679,-7.0373E-05,0.000121601,0.000112523,0.000130679,-4.49934E-05,3.0495E-05,-0.000120482,-2.39613E-05,-8.36225E-05,3.56999E-05,-8.36871E-06,-7.4633E-05,5.78955E-05
1109.024,-0.000257217,-0.0003653,-0.000149134,-8.32606E-05,-0.000164307,-2.21388E-06,4.32482E-05,9.98977E-06,7.65066E-05,-3.96784E-05,2.40761E-05,-0.000103433,-3.18541E-05,-0.000145446,8.17374E-05,-5.24891E-05,-0.000104849,-1.28851E-07
1110.767,-0.000201698,-0.000263053,-0.000140343,-0.000123923,-0.000130821,-0.000117025,-3.31305E-05,-9.59596E-05,2.96985E-05,-9.45922E-05,-6.07631E-06,-0.000183108,-5.62003E-05,-0.000164104,5.17031E-05,-0.000115819,-0.000109195,-0.000122443
1112.51,-0.000120606,-0.000193885,-4.73275E-05,-5.83575E-05,-2.45476E-05,-9.21674E-05,-0.000153092,-0.000174249,-0.000131934,-0.000146981,-4.11494E-05,-0.000252812,-0.000155623,-0.000246836,-6.441E-05,-0.000201166,-0.000197676,-0.000204655
1114.251,-0.00013503,-0.000164441,-0.000105619,-7.70056E-05,-1.71972E-05,-0.000136814,-0.000254972,-0.000255828,-0.000254115,-0.000172179,-0.00013321,-0.000211148,-0.000188688,-0.000273779,-0.000103597,-0.000204567,-0.000138587,-0.000270548
1115.992,-6.17732E-05,-6.57986E-05,-5.77479E-05,-6.55188E-05,-8.61595E-05,-4.4878E-05,-0.000298064,-0.000375125,-0.000221004,-0.000222566,-0.000220099,-0.000225033,-0.000145267,-0.000186963,-0.000103571,-0.000271505,-0.000257122,-0.000285888
1117.732,1.07155E-05,2.27076E-05,-1.27651E-06,-0.000143979,-0.000158207,-0.000129752,-0.000394081,-0.0004169,-0.000371262,-0.000271228,-0.000273118,-0.000269338,-0.000220948,-0.000261161,-0.000180734,-0.000285411,-0.00025386,-0.000316963
1119.471,2.73572E-05,-7.03172E-05,0.000125032,-0.000210071,-0.000201882,-0.00021826,-0.000399243,-0.000371712,-0.000426774,-0.000348562,-0.000395869,-0.000301256,-0.000256487,-0.00029379,-0.000219184,-0.000338315,-0.000315452,-0.000361178
1121.21,-0.000156643,-0.000280333,-3.29532E-05,-0.000323534,-0.000351469,-0.000295598,-0.000501773,-0.000387205,-0.00061634,-0.000431191,-0.000460711,-0.000401671,-0.000395035,-0.000435108,-0.000354962,-0.000453786,-0.00041167,-0.000495901
1122.948,-0.000314234,-0.000398319,-0.000230148,-0.000512595,-0.000486869,-0.000538321,-0.000606138,-0.000526766,-0.00068551,-0.000562256,-0.000530453,-0.00059406,-0.000514945,-0.00060845,-0.000421441,-0.000522127,-0.000474432,-0.000569821
1124.685,-0.000498607,-0.000593714,-0.0004035,-0.000708883,-0.000619386,-0.00079838,-0.000695011,-0.000586889,-0.000803132,-0.000740715,-0.0007282,-0.000753231,-0.00055745,-0.000625099,-0.000489802,-0.00067461,-0.000600873,-0.000748346
1126.421,-0.000748334,-0.000859417,-0.00063725,-0.000864862,-0.000793949,-0.000935776,-0.000808767,-0.000678359,-0.000939175,-0.000901893,-0.00085755,-0.000946236,-0.000777441,-0.00085426,-0.000700622,-0.000892413,-0.000850174,-0.000934652
1128.156,-0.000963533,-0.00104744,-0.000879625,-0.00107415,-0.001071393,-0.001076907,-0.000962621,-0.000869204,-0.001056038,-0.001109206,-0.001071634,-0.001146778,-0.000937926,-0.000961174,-0.000914678,-0.001057114,-0.000985316,-0.001128912
1129.891,-0.001092113,-0.00114988,-0.001034345,-0.001198024,-0.001208514,-0.001187535,-0.001050389,-0.001062542,-0.001038236,-0.001201784,-0.001175765,-0.001227802,-0.001067689,-0.001013715,-0.001121663,-0.001126063,-0.001088761,-0.001163365
1131.625,-0.001199045,-0.001301696,-0.001096394,-0.001325843,-0.001320426,-0.001331261,-0.001151351,-0.001165896,-0.001136806,-0.001239489,-0.001245487,-0.001233492,-0.001182142,-0.001123431,-0.001240853,-0.001186175,-0.001166572,-0.001205778
1133.359,-0.001253932,-0.001372652,-0.001135211,-0.001354586,-0.001352571,-0.0013566,-0.001219004,-0.001240491,-0.001197517,-0.001305895,-0.001332816,-0.001278973,-0.001280072,-0.001227739,-0.001332406,-0.001172299,-0.001145069,-0.001199529
1135.091,-0.001327744,-0.001468726,-0.001186762,-0.001316639,-0.001343987,-0.001289291,-0.001324562,-0.00131952,-0.001329603,-0.001292952,-0.001289281,-0.001296622,-0.001336692,-0.001315845,-0.00135754,-0.00125028,-0.001164722,-0.001335839
1136.823,-0.001241963,-0.001331469,-0.001152456,-0.001259718,-0.001279562,-0.001239875,-0.001343162,-0.001374239,-0.001312085,-0.00127029,-0.00119777,-0.00134281,-0.001354279,-0.001372048,-0.001336509,-0.001186409,-0.001053214,-0.001319604
